Sample,Condition,CellLine,AspectRatio
44,TC,Parental,1.94551382808637
44,TC,Parental,1.10754144591802
44,TC,Parental,1.2391910058771
44,TC,Parental,1.10485849891512
44,TC,Parental,1.46844542607166
44,TC,Parental,1.75068733643919
44,TC,Parental,1.20751850965021
44,TC,Parental,1.1142934352953
44,TC,Parental,1.22271845363981
44,TC,Parental,1.32879591293559
44,TC,Parental,1.26844825239672
44,TC,Parental,1.7953237507772
44,TC,Parental,1.19316684762732
44,TC,Parental,3.63758167622271
44,TC,Parental,1.66975343913981
44,TC,Parental,1.73721382523808
44,TC,Parental,1.4156338970687
44,TC,Parental,1.57541964581904
44,TC,Parental,1.31267539579613
44,TC,Parental,1.27799591852868
44,TC,Parental,1.11093932014602
44,TC,Parental,1.54760249849257
44,TC,Parental,1.22509493005346
44,TC,Parental,1.73757927637008
44,TC,Parental,4.08182136123694
44,TC,Parental,1.39048717954358
44,TC,Parental,1.61236389216097
44,TC,Parental,1.62588139383469
44,TC,Parental,1.43748722575412
44,TC,Parental,2.61557067547484
44,TC,Parental,2.65730868457728
44,TC,Parental,3.1931154051058
44,TC,Parental,5.03917459077565
44,TC,Parental,1.44574887316353
44,TC,Parental,1.3801624170509
44,TC,Parental,1.63746026178582
44,TC,Parental,2.33720831969569
44,TC,Parental,1.26150710751703
44,TC,Parental,1.1465442915896
44,TC,Parental,1.22500808495146
44,TC,Parental,1.53652878721362
44,TC,Parental,1.30777797628573
44,TC,Parental,1.35187221900131
44,TC,Parental,1.21091078067424
44,TC,Parental,2.99900243261831
44,TC,Parental,1.80597578356031
44,TC,Parental,1.28685137482468
44,TC,Parental,1.14016402913607
44,TC,Parental,2.52286065133959
44,TC,Parental,1.25145622919532
44,TC,Parental,1.14726738384959
44,TC,Parental,1.10002685409236
44,TC,Parental,2.84647258848895
44,TC,Parental,3.06295382266698
44,TC,Parental,1.12819744544741
44,TC,Parental,2.62783587242615
44,TC,Parental,1.44043687438146
44,TC,Parental,1.35357693797612
44,TC,Parental,1.52173096528364
44,TC,Parental,1.93552726982041
44,TC,Parental,2.1483457420076
44,TC,Parental,1.22451844037396
44,TC,Parental,1.33719945828456
44,TC,Parental,1.46443151134889
44,TC,Parental,1.18652079179657
44,TC,Parental,2.76524436477958
44,TC,Parental,1.14824783700379
44,TC,Parental,2.40199361543167
44,TC,Parental,1.28882319188331
44,TC,Parental,2.45773833680517
44,TC,Parental,1.15134932361304
44,TC,Parental,1.17154768160255
44,TC,Parental,1.28866532916672
44,TC,Parental,1.90915053338202
44,TC,Parental,1.3838821976125
44,TC,Parental,2.28887507323283
44,TC,Parental,2.62170625583503
44,TC,Parental,4.69207436963144
44,TC,Parental,2.60893122902368
44,TC,Parental,1.47643799015845
44,TC,Parental,7.55001537514493
44,TC,Parental,2.27139384013673
44,TC,Parental,4.59002922653766
44,TC,Parental,1.60282248182848
44,TC,Parental,1.144348689107
44,TC,Parental,1.53634236395383
44,TC,Parental,4.52781591682777
44,TC,Parental,2.41917187439953
44,TC,Parental,2.68446350993871
44,TC,Parental,2.88367893126877
44,TC,Parental,1.17197253411493
44,TC,Parental,1.18595329181439
44,TC,Parental,1.15515923543482
44,TC,Parental,1.36257757665765
44,TC,Parental,2.52070640975431
44,TC,Parental,1.10088808834208
44,TC,Parental,2.486315650437
44,TC,Parental,3.06045722711876
44,TC,Parental,1.16964736059995
44,TC,Parental,1.57177046597025
44,TC,Parental,1.21365135091897
44,TC,Parental,2.27709518672494
44,TC,Parental,1.32517594621991
44,TC,Parental,1.39783810694319
44,TC,Parental,1.2518266094739
44,TC,Parental,4.21230921572319
44,TC,Parental,2.07292467080615
44,TC,Parental,3.78325709557305
44,TC,Parental,1.40076666508689
44,TC,Parental,2.83967920220286
44,TC,Parental,2.32820078466729
44,TC,Parental,2.98054397625298
44,TC,Parental,3.17052446049935
44,TC,Parental,1.16561388853381
44,TC,Parental,2.63342121776655
44,TC,Parental,4.51835870381733
44,TC,Parental,1.15837857022069
44,TC,Parental,1.42060658569595
44,TC,Parental,1.25644881713036
44,TC,Parental,1.46892274677467
44,TC,Parental,1.40765558907366
44,TC,Parental,1.21550152361882
44,TC,Parental,2.16263243633005
44,TC,Parental,1.50725646011577
44,TC,Parental,1.14290068241871
44,TC,Parental,3.06417750456593
44,TC,Parental,1.19106086073063
44,TC,Parental,1.11261869422018
44,TC,Parental,2.16517554022494
44,TC,Parental,1.17712274343713
44,TC,Parental,2.36685680355745
44,TC,Parental,1.50704384376363
44,TC,Parental,1.29594856559476
44,TC,Parental,1.28721947947509
44,TC,Parental,1.24264980684128
44,TC,Parental,2.18563943370358
44,TC,Parental,1.57514354729217
44,TC,Parental,1.60330159037207
44,TC,Parental,1.17518568105997
44,TC,Parental,3.28254011031444
44,TC,Parental,1.18412868837872
44,TC,Parental,1.38451825543154
44,TC,Parental,3.56299620743552
44,TC,Parental,1.17073385565916
44,TC,Parental,1.2001307331125
44,TC,Parental,6.0980900064973
44,TC,Parental,1.45340646760836
44,TC,Parental,1.19122023870071
44,TC,Parental,1.38114786461411
44,TC,Parental,1.71753147613075
44,TC,Parental,1.84593093823191
44,TC,Parental,2.95548227635349
44,TC,Parental,1.83786515782183
44,TC,Parental,1.23510784656439
44,TC,Parental,1.22340640711243
44,TC,Parental,1.89735914049189
44,TC,Parental,1.1343304075788
44,TC,Parental,4.42377346357495
44,TC,Parental,1.93646439425667
44,TC,Parental,1.83064261885352
44,TC,Parental,1.17004746490623
44,TC,Parental,1.51374294202778
44,TC,Parental,1.24499787234085
45,Aligned,Parental,1.58169861200287
45,Aligned,Parental,2.37598634705112
45,Aligned,Parental,2.38995075591388
45,Aligned,Parental,1.26470201656893
45,Aligned,Parental,1.21378158291802
45,Aligned,Parental,1.15120145798285
45,Aligned,Parental,1.38301172177263
45,Aligned,Parental,1.2050672599755
45,Aligned,Parental,2.93158785371351
45,Aligned,Parental,1.19063644229265
45,Aligned,Parental,1.29378658933468
45,Aligned,Parental,1.78723653344961
45,Aligned,Parental,1.14461340290699
45,Aligned,Parental,2.53666646257929
45,Aligned,Parental,1.57322669201123
45,Aligned,Parental,2.6921379279805
45,Aligned,Parental,1.42751064132478
45,Aligned,Parental,1.26873475583732
45,Aligned,Parental,1.4450865751133
45,Aligned,Parental,1.40328940441015
45,Aligned,Parental,1.46903216047773
45,Aligned,Parental,1.11498442637032
45,Aligned,Parental,1.23507006013552
45,Aligned,Parental,1.16809043866992
45,Aligned,Parental,1.26407270477075
45,Aligned,Parental,1.15145207816842
45,Aligned,Parental,1.45318078021767
45,Aligned,Parental,1.19764531695924
45,Aligned,Parental,1.34820168517431
45,Aligned,Parental,1.25723139808334
45,Aligned,Parental,1.68021817498649
45,Aligned,Parental,1.53616341961897
45,Aligned,Parental,1.19243640605642
45,Aligned,Parental,3.76776816968054
45,Aligned,Parental,1.1045250645255
45,Aligned,Parental,1.69894032315739
45,Aligned,Parental,1.28460780968932
45,Aligned,Parental,1.29334439164363
45,Aligned,Parental,1.27985841006928
45,Aligned,Parental,1.15493062751026
45,Aligned,Parental,4.0188164709615
45,Aligned,Parental,2.31219619641024
45,Aligned,Parental,1.22226076150027
45,Aligned,Parental,1.59419640575186
45,Aligned,Parental,3.69656167848272
45,Aligned,Parental,1.94010323576506
45,Aligned,Parental,1.20507084877373
45,Aligned,Parental,1.2739561488231
45,Aligned,Parental,1.1237775300707
45,Aligned,Parental,2.65402918540245
45,Aligned,Parental,2.96546330442193
45,Aligned,Parental,1.11556280827527
45,Aligned,Parental,1.26668178103786
45,Aligned,Parental,1.3083321103647
45,Aligned,Parental,1.26552042511874
45,Aligned,Parental,1.60278174688335
45,Aligned,Parental,1.1712374579834
45,Aligned,Parental,1.3346975517769
45,Aligned,Parental,2.02812617053245
45,Aligned,Parental,1.65261657343554
45,Aligned,Parental,4.20850604522463
45,Aligned,Parental,3.01605744621879
45,Aligned,Parental,1.62574992131811
45,Aligned,Parental,2.36009070576703
45,Aligned,Parental,1.24886360110391
45,Aligned,Parental,1.33668745170929
45,Aligned,Parental,1.68286573155493
45,Aligned,Parental,1.6850072344596
45,Aligned,Parental,1.20439075106542
45,Aligned,Parental,1.96312686530297
45,Aligned,Parental,1.13256434609706
45,Aligned,Parental,1.91566589567052
45,Aligned,Parental,2.85414967449141
45,Aligned,Parental,1.78016369647418
45,Aligned,Parental,1.17669472103112
45,Aligned,Parental,1.41275307448007
45,Aligned,Parental,1.15906399285123
45,Aligned,Parental,2.856543538788
45,Aligned,Parental,1.23469658410196
45,Aligned,Parental,2.01689963167336
45,Aligned,Parental,1.36948498160087
45,Aligned,Parental,2.17930908679625
45,Aligned,Parental,1.2031388561732
45,Aligned,Parental,3.25036349742484
45,Aligned,Parental,1.27636349702345
45,Aligned,Parental,1.34604033568899
45,Aligned,Parental,2.50610857439669
45,Aligned,Parental,1.19891280828404
45,Aligned,Parental,2.85867764966445
45,Aligned,Parental,1.16726551289078
45,Aligned,Parental,1.65147710114731
45,Aligned,Parental,3.5759612351501
45,Aligned,Parental,2.35241722937803
45,Aligned,Parental,1.19288986996303
45,Aligned,Parental,1.73510854756601
45,Aligned,Parental,3.07035503371246
45,Aligned,Parental,3.15192217679035
45,Aligned,Parental,1.29430310248213
45,Aligned,Parental,1.36892278186818
45,Aligned,Parental,2.01306174324867
45,Aligned,Parental,1.16106329140884
45,Aligned,Parental,1.16890855116809
45,Aligned,Parental,2.6406978856962
45,Aligned,Parental,1.11501202414493
45,Aligned,Parental,1.41055099698819
45,Aligned,Parental,4.39217206441888
45,Aligned,Parental,1.4040458307879
45,Aligned,Parental,2.37461312364587
45,Aligned,Parental,1.1579217459759
45,Aligned,Parental,1.19367187184338
45,Aligned,Parental,1.11005066266032
45,Aligned,Parental,1.19045074759352
45,Aligned,Parental,1.28857065071677
45,Aligned,Parental,2.11717492553417
45,Aligned,Parental,1.15115732536552
45,Aligned,Parental,1.23982651747311
45,Aligned,Parental,1.24962443926076
45,Aligned,Parental,1.65320622190996
45,Aligned,Parental,1.6636500875618
45,Aligned,Parental,1.74870289923847
45,Aligned,Parental,1.15478113332662
45,Aligned,Parental,1.35990117205051
45,Aligned,Parental,3.07942442385953
45,Aligned,Parental,3.54026168689004
45,Aligned,Parental,1.1492236404462
45,Aligned,Parental,1.24472225943821
45,Aligned,Parental,1.135750038949
45,Aligned,Parental,1.4437514523292
45,Aligned,Parental,2.38593462703105
45,Aligned,Parental,1.31547930935909
45,Aligned,Parental,1.39895672982694
45,Aligned,Parental,1.89436908338915
45,Aligned,Parental,1.28271040615843
45,Aligned,Parental,1.2225169109333
45,Aligned,Parental,2.9062679747202
45,Aligned,Parental,1.22584326842432
45,Aligned,Parental,2.83005682688717
45,Aligned,Parental,1.54755531635676
45,Aligned,Parental,1.2936046064712
45,Aligned,Parental,1.24967559338683
45,Aligned,Parental,3.48677662882789
45,Aligned,Parental,1.20921143595115
45,Aligned,Parental,1.26634253511948
45,Aligned,Parental,1.14976714788164
45,Aligned,Parental,2.74178872363237
45,Aligned,Parental,1.20640909062355
45,Aligned,Parental,1.54629125774982
45,Aligned,Parental,1.57740618186163
45,Aligned,Parental,1.28333060132073
45,Aligned,Parental,1.888265135118
45,Aligned,Parental,1.10284184809336
45,Aligned,Parental,2.37483229733282
45,Aligned,Parental,1.27034366308299
45,Aligned,Parental,2.41156729141628
45,Aligned,Parental,1.14332444429751
45,Aligned,Parental,1.16897681012869
45,Aligned,Parental,2.75760844457122
45,Aligned,Parental,1.22140055949614
45,Aligned,Parental,1.12436807833037
45,Aligned,Parental,1.2480282339661
45,Aligned,Parental,1.3058102037182
45,Aligned,Parental,1.77463510160763
45,Aligned,Parental,1.14428174420825
45,Aligned,Parental,1.24184781551762
45,Aligned,Parental,1.20365421893814
45,Aligned,Parental,1.21687645943146
45,Aligned,Parental,2.10651528289488
45,Aligned,Parental,1.16378743600741
45,Aligned,Parental,1.16545133509739
45,Aligned,Parental,1.19115742672391
45,Aligned,Parental,1.17080278658464
45,Aligned,Parental,2.1814518175128
45,Aligned,Parental,2.62067809022577
45,Aligned,Parental,1.73827793991952
45,Aligned,Parental,1.6474218362387
45,Aligned,Parental,1.23019140982016
45,Aligned,Parental,1.85065010816527
45,Aligned,Parental,1.57600657029699
45,Aligned,Parental,1.18094403097836
45,Aligned,Parental,1.3682178974766
45,Aligned,Parental,1.85882136119162
45,Aligned,Parental,1.37177048154912
45,Aligned,Parental,1.34935396124474
45,Aligned,Parental,2.08758270360202
45,Aligned,Parental,2.36208560451654
45,Aligned,Parental,1.17436154180146
45,Aligned,Parental,1.1629115371929
45,Aligned,Parental,1.13218547981257
45,Aligned,Parental,2.41934506092368
45,Aligned,Parental,3.42510920959381
45,Aligned,Parental,2.67440867407677
45,Aligned,Parental,1.20060906717113
45,Aligned,Parental,1.20750105553377
45,Aligned,Parental,1.39989193370851
45,Aligned,Parental,2.35419937652067
45,Aligned,Parental,1.14629239432155
45,Aligned,Parental,2.83519415711972
45,Aligned,Parental,1.58830778773524
45,Aligned,Parental,1.22200711775503
45,Aligned,Parental,1.11454744481974
45,Aligned,Parental,1.63230641070774
45,Aligned,Parental,2.53995365317807
45,Aligned,Parental,1.2062076764143
45,Aligned,Parental,1.38397929548228
45,Aligned,Parental,1.77324969662627
45,Aligned,Parental,1.23814766929219
45,Aligned,Parental,1.55156880364779
45,Aligned,Parental,1.12799725740332
45,Aligned,Parental,1.20347530493749
45,Aligned,Parental,1.11243204332443
45,Aligned,Parental,2.41826683737903
45,Aligned,Parental,2.38377597091348
45,Aligned,Parental,1.2729292021427
45,Aligned,Parental,1.30449097079684
45,Aligned,Parental,1.25566989420107
45,Aligned,Parental,1.65068440416249
45,Aligned,Parental,1.24318053757652
45,Aligned,Parental,1.28891483932091
45,Aligned,Parental,1.33993998680319
45,Aligned,Parental,1.75122264832654
45,Aligned,Parental,1.47980192003218
45,Aligned,Parental,1.25341162625777
45,Aligned,Parental,3.62689660955278
45,Aligned,Parental,1.10749480500214
45,Aligned,Parental,1.1254106242823
45,Aligned,Parental,1.51769539769108
45,Aligned,Parental,2.0300708973642
45,Aligned,Parental,1.10683671328063
45,Aligned,Parental,1.19695430224038
45,Aligned,Parental,2.06190617656083
45,Aligned,Parental,1.30553630706836
45,Aligned,Parental,2.35258525218499
45,Aligned,Parental,1.12488577600196
45,Aligned,Parental,1.23854292419862
45,Aligned,Parental,1.78855476563477
45,Aligned,Parental,1.33788775982089
45,Aligned,Parental,1.51215158539619
45,Aligned,Parental,1.35787331510412
45,Aligned,Parental,3.6039196418486
45,Aligned,Parental,1.45555264559008
45,Aligned,Parental,4.99098821209552
45,Aligned,Parental,3.43985342501286
45,Aligned,Parental,1.65149800717837
45,Aligned,Parental,1.10140381514468
45,Aligned,Parental,1.17106487802318
45,Aligned,Parental,1.94365526331061
45,Aligned,Parental,4.52699884469374
45,Aligned,Parental,2.54739487785067
45,Aligned,Parental,1.14979054952491
45,Aligned,Parental,1.44644627436977
45,Aligned,Parental,1.53048898308796
45,Aligned,Parental,1.48264754565628
45,Aligned,Parental,2.60124174667541
45,Aligned,Parental,1.57667098022206
45,Aligned,Parental,1.86145440023441
45,Aligned,Parental,2.36597887542761
45,Aligned,Parental,1.51018139630904
45,Aligned,Parental,1.89954415175308
45,Aligned,Parental,1.10929678711042
45,Aligned,Parental,2.35701841019706
45,Aligned,Parental,1.62437109859655
45,Aligned,Parental,1.39279429720984
45,Aligned,Parental,1.56662901686776
45,Aligned,Parental,2.97021381867094
45,Aligned,Parental,1.47928103402226
45,Aligned,Parental,1.279558347949
45,Aligned,Parental,1.10863415776171
45,Aligned,Parental,1.33410342464011
45,Aligned,Parental,1.43417076039073
45,Aligned,Parental,1.59060272285877
45,Aligned,Parental,2.15966573923534
45,Aligned,Parental,1.28483899016465
45,Aligned,Parental,1.78131419433766
45,Aligned,Parental,1.15152556711234
45,Aligned,Parental,2.30747792971445
45,Aligned,Parental,1.25902643868625
45,Aligned,Parental,1.29522322498216
45,Aligned,Parental,1.12394875543829
45,Aligned,Parental,1.17700144950778
45,Aligned,Parental,1.1239925428379
45,Aligned,Parental,2.57346964259465
45,Aligned,Parental,1.10629534850961
45,Aligned,Parental,3.39441360410277
45,Aligned,Parental,1.37678984470059
45,Aligned,Parental,1.32787428956535
45,Aligned,Parental,1.35695157562419
45,Aligned,Parental,1.34164805449833
45,Aligned,Parental,1.17755903528168
45,Aligned,Parental,1.97913758887961
45,Aligned,Parental,1.78113560639112
45,Aligned,Parental,1.65266826928113
45,Aligned,Parental,1.24711014928878
45,Aligned,Parental,1.773705372731
45,Aligned,Parental,1.50956982602432
45,Aligned,Parental,4.21249007917926
45,Aligned,Parental,1.82943146230305
45,Aligned,Parental,1.47378739010676
45,Aligned,Parental,1.29169904996903
45,Aligned,Parental,1.499547899894
45,Aligned,Parental,2.47766027545438
45,Aligned,Parental,1.60855042165015
45,Aligned,Parental,2.10905876181849
45,Aligned,Parental,1.44991204939744
45,Aligned,Parental,1.11313604747322
45,Aligned,Parental,2.21732775650617
45,Aligned,Parental,2.17910442443811
45,Aligned,Parental,1.45619365881329
45,Aligned,Parental,1.30295958409145
45,Aligned,Parental,1.3157594712157
45,Aligned,Parental,1.27257984261751
45,Aligned,Parental,2.86253277948202
45,Aligned,Parental,1.55155785245837
45,Aligned,Parental,1.3618209339665
45,Aligned,Parental,1.65795416084797
45,Aligned,Parental,1.52638527842392
45,Aligned,Parental,1.13538253289813
45,Aligned,Parental,1.4573172799357
45,Aligned,Parental,1.46930373516892
45,Aligned,Parental,1.34103879768318
45,Aligned,Parental,1.4084763674022
45,Aligned,Parental,1.23841442327638
45,Aligned,Parental,1.39268143187169
45,Aligned,Parental,1.95413804284982
45,Aligned,Parental,1.41797400994563
45,Aligned,Parental,1.88619444493342
45,Aligned,Parental,1.73506724136538
45,Aligned,Parental,1.2656126042607
45,Aligned,Parental,1.19733436386553
45,Aligned,Parental,2.92358107052473
45,Aligned,Parental,1.36197178690582
45,Aligned,Parental,1.5487839231832
45,Aligned,Parental,1.40110531307006
45,Aligned,Parental,1.15483974642587
45,Aligned,Parental,1.39491368637664
45,Aligned,Parental,1.5814428942312
45,Aligned,Parental,1.21681551842003
45,Aligned,Parental,1.41863697876855
45,Aligned,Parental,1.42132445002041
45,Aligned,Parental,1.14321464935155
45,Aligned,Parental,1.56301501077233
45,Aligned,Parental,1.14383996653336
45,Aligned,Parental,1.34939838388934
45,Aligned,Parental,1.25076525551291
45,Aligned,Parental,2.34670821906962
45,Aligned,Parental,1.13119858543698
45,Aligned,Parental,1.20576055505927
45,Aligned,Parental,1.41367049723136
45,Aligned,Parental,1.17519852980433
45,Aligned,Parental,1.77562009895097
45,Aligned,Parental,2.31555307017473
45,Aligned,Parental,1.34675539468245
45,Aligned,Parental,1.92879793470438
45,Aligned,Parental,1.33284825424384
45,Aligned,Parental,1.31675461212023
45,Aligned,Parental,1.14583172716871
45,Aligned,Parental,1.18562708968311
45,Aligned,Parental,1.31045106703302
45,Aligned,Parental,1.10189620388913
45,Aligned,Parental,1.13953182180779
45,Aligned,Parental,1.6367815822101
45,Aligned,Parental,1.29259553540724
45,Aligned,Parental,2.1259773240826
45,Aligned,Parental,1.43046886167617
45,Aligned,Parental,1.20445384190675
45,Aligned,Parental,1.4101650418038
45,Aligned,Parental,1.7019646511693
45,Aligned,Parental,1.60234764342541
45,Aligned,Parental,3.53251145934688
45,Aligned,Parental,1.26218481125472
